,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
384,36.0,2,10.0,2,14,5,4,0,0.0,0.0,40.0,39
385,23.0,4,9.0,4,8,0,4,0,0.0,0.0,25.0,39
386,29.0,4,9.0,5,7,0,4,1,0.0,0.0,40.0,39
387,44.0,4,10.0,2,1,5,4,0,0.0,2415.0,6.0,39
388,19.0,4,10.0,4,1,3,4,0,0.0,0.0,16.0,39
389,19.0,4,9.0,4,8,2,4,0,0.0,0.0,40.0,39
390,35.0,4,9.0,2,8,5,4,0,0.0,0.0,40.0,39
391,27.0,4,13.0,4,3,0,4,1,0.0,0.0,50.0,39
392,46.0,6,12.0,5,3,0,4,1,0.0,0.0,40.0,39
393,34.0,7,13.0,2,4,4,4,1,7688.0,0.0,45.0,0
394,34.0,4,9.0,4,8,0,4,0,0.0,0.0,35.0,39
395,44.0,4,10.0,2,13,4,4,1,0.0,0.0,40.0,39
396,45.0,4,10.0,0,6,1,4,0,0.0,0.0,40.0,39
397,20.0,0,9.0,4,0,2,4,0,0.0,0.0,35.0,39
398,25.0,4,13.0,2,4,4,4,1,0.0,0.0,55.0,39
399,52.0,5,13.0,2,4,4,4,1,0.0,0.0,50.0,39
400,20.0,4,10.0,4,6,3,4,1,0.0,0.0,40.0,39
401,28.0,4,10.0,4,8,0,4,0,0.0,0.0,40.0,39
402,50.0,7,13.0,2,11,4,4,1,0.0,0.0,40.0,39
403,34.0,4,11.0,0,13,0,4,0,0.0,0.0,64.0,39
404,28.0,4,4.0,2,6,4,3,1,0.0,2179.0,40.0,33
405,41.0,4,14.0,2,4,4,4,1,0.0,1977.0,65.0,39
406,28.0,4,9.0,2,1,4,4,1,0.0,0.0,40.0,39
407,46.0,6,9.0,2,3,4,4,1,0.0,0.0,25.0,39
408,28.0,0,10.0,2,0,5,4,0,0.0,1887.0,40.0,39
409,32.0,4,10.0,2,4,4,4,1,0.0,0.0,50.0,39
410,41.0,2,10.0,0,8,0,2,0,0.0,0.0,24.0,39
411,24.0,4,9.0,4,6,1,2,0,0.0,0.0,40.0,39
412,33.0,4,10.0,0,4,1,4,0,0.0,0.0,40.0,39
413,46.0,4,16.0,2,4,4,4,1,15024.0,0.0,60.0,39
414,31.0,7,10.0,2,7,4,4,1,0.0,0.0,40.0,39
415,35.0,4,8.0,0,3,0,4,1,0.0,0.0,50.0,39
416,52.0,4,2.0,2,7,4,4,1,0.0,0.0,40.0,26
417,30.0,4,7.0,4,8,3,4,0,0.0,0.0,19.0,39
418,34.0,2,7.0,5,7,0,2,1,0.0,0.0,40.0,39
419,34.0,7,9.0,0,14,1,4,0,0.0,0.0,40.0,39
420,20.0,4,10.0,2,12,4,4,1,0.0,0.0,30.0,39
421,17.0,4,7.0,4,6,3,4,1,2176.0,0.0,18.0,39
422,32.0,7,13.0,2,4,5,4,0,0.0,0.0,40.0,39
423,29.0,4,9.0,0,5,0,4,1,0.0,0.0,40.0,39
424,33.0,4,6.0,4,3,1,4,0,0.0,0.0,35.0,39
425,25.0,4,9.0,2,14,4,4,1,0.0,0.0,60.0,39
426,36.0,1,14.0,4,10,0,4,1,0.0,1408.0,40.0,39
427,23.0,4,9.0,4,6,0,4,1,0.0,0.0,72.0,6
428,63.0,5,9.0,2,4,4,4,1,0.0,0.0,40.0,39
429,47.0,2,14.0,2,10,4,4,1,0.0,0.0,40.0,39
430,80.0,0,9.0,6,0,0,4,1,0.0,0.0,24.0,39
431,17.0,0,7.0,4,0,3,4,1,0.0,0.0,40.0,39
432,40.0,6,13.0,3,10,0,4,0,2174.0,0.0,40.0,39
433,30.0,4,12.0,2,8,5,4,0,0.0,0.0,25.0,39
434,27.0,4,10.0,4,3,3,1,1,0.0,1980.0,40.0,30
435,33.0,4,14.0,2,10,4,4,1,0.0,0.0,50.0,39
436,34.0,2,9.0,4,5,0,2,1,594.0,0.0,60.0,39
437,34.0,2,10.0,4,11,0,4,0,0.0,0.0,40.0,39
438,23.0,4,10.0,2,1,4,4,1,0.0,0.0,40.0,39
439,42.0,2,10.0,2,1,5,4,0,0.0,0.0,40.0,39
440,29.0,4,13.0,4,10,0,4,1,0.0,0.0,40.0,39
441,45.0,4,9.0,0,1,0,4,0,0.0,0.0,28.0,39
442,24.0,1,9.0,4,2,3,4,1,0.0,0.0,40.0,39
443,44.0,4,10.0,2,10,4,4,1,0.0,0.0,40.0,39
444,27.0,4,5.0,4,3,2,4,1,0.0,0.0,40.0,26
445,20.0,4,10.0,4,12,0,4,1,0.0,0.0,35.0,39
446,44.0,4,9.0,6,4,1,2,0,0.0,0.0,40.0,39
447,51.0,4,9.0,2,3,4,0,1,0.0,0.0,40.0,39
448,20.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
449,17.0,0,7.0,4,0,3,4,0,0.0,0.0,5.0,39
450,19.0,4,9.0,4,7,3,2,0,0.0,0.0,40.0,39
451,45.0,5,10.0,2,3,4,4,1,0.0,0.0,55.0,39
452,60.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
453,42.0,4,12.0,2,4,4,2,1,0.0,0.0,40.0,0
454,44.0,6,9.0,2,12,5,4,0,0.0,0.0,40.0,39
455,40.0,4,11.0,2,7,4,1,1,0.0,0.0,40.0,39
456,30.0,4,9.0,2,4,5,4,0,0.0,0.0,40.0,39
457,38.0,4,10.0,2,14,4,2,1,0.0,0.0,50.0,39
458,23.0,4,9.0,2,14,4,4,1,0.0,0.0,60.0,39
459,32.0,0,10.0,2,0,4,4,1,0.0,0.0,40.0,39
460,44.0,4,12.0,4,5,3,4,1,0.0,0.0,40.0,39
461,54.0,2,9.0,2,14,4,2,1,0.0,0.0,40.0,39
462,32.0,4,13.0,2,10,4,4,1,0.0,0.0,50.0,39
463,50.0,4,2.0,3,3,1,4,1,0.0,0.0,40.0,39
464,24.0,4,13.0,4,13,0,4,0,0.0,0.0,20.0,39
465,37.0,4,9.0,2,1,5,4,0,0.0,0.0,60.0,39
466,52.0,4,9.0,0,14,1,4,1,0.0,0.0,40.0,39
467,38.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
468,49.0,4,14.0,2,4,4,4,1,0.0,1977.0,45.0,39
469,30.0,4,13.0,2,13,5,4,0,0.0,0.0,16.0,39
470,60.0,4,10.0,4,10,1,4,1,0.0,0.0,40.0,39
471,22.0,0,10.0,4,0,3,4,1,0.0,0.0,40.0,39
472,35.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
473,30.0,4,9.0,4,14,0,4,1,0.0,0.0,60.0,39
474,67.0,4,11.0,0,8,0,4,0,0.0,0.0,24.0,39
475,46.0,4,13.0,4,3,0,4,0,0.0,0.0,40.0,39
476,17.0,4,5.0,4,8,0,4,1,0.0,0.0,6.0,39
477,22.0,4,10.0,4,6,3,4,1,0.0,0.0,30.0,39
478,27.0,4,6.0,4,8,0,4,1,0.0,0.0,40.0,39
479,23.0,4,9.0,4,8,1,4,0,0.0,0.0,35.0,39
480,33.0,4,12.0,2,3,4,4,1,0.0,0.0,45.0,32
481,43.0,6,10.0,2,3,4,4,1,0.0,0.0,20.0,39
482,28.0,7,13.0,4,10,0,4,1,0.0,0.0,20.0,39
483,41.0,4,9.0,3,3,1,4,0,0.0,0.0,40.0,39
484,52.0,0,8.0,4,0,2,2,1,594.0,0.0,40.0,39
485,25.0,4,10.0,3,1,3,2,0,0.0,0.0,20.0,39
486,63.0,0,2.0,2,0,4,4,1,0.0,0.0,35.0,39
487,59.0,2,9.0,2,14,4,4,1,0.0,0.0,45.0,39
488,45.0,2,13.0,0,10,1,4,0,0.0,0.0,40.0,39
489,38.0,4,13.0,2,12,4,4,1,15024.0,0.0,60.0,39
490,40.0,4,9.0,4,8,0,4,0,0.0,0.0,35.0,39
491,46.0,1,9.0,0,1,0,4,1,0.0,0.0,40.0,39
492,35.0,4,12.0,4,4,0,4,0,0.0,0.0,60.0,39
493,34.0,4,9.0,0,10,1,4,0,0.0,0.0,25.0,39
494,33.0,4,13.0,4,3,3,4,1,0.0,0.0,20.0,39
495,41.0,4,9.0,0,1,1,4,0,0.0,0.0,36.0,39
496,20.0,4,10.0,4,7,3,4,1,0.0,0.0,40.0,39
497,23.0,4,3.0,4,8,3,4,1,0.0,0.0,40.0,8
498,26.0,4,10.0,4,10,0,4,0,0.0,0.0,35.0,39
499,72.0,0,9.0,2,0,4,4,1,0.0,0.0,20.0,39
500,23.0,2,9.0,4,5,0,4,1,0.0,0.0,40.0,31
501,62.0,2,9.0,2,14,4,4,1,0.0,0.0,40.0,39
502,52.0,4,10.0,2,1,4,4,1,0.0,0.0,40.0,39
503,58.0,4,10.0,0,8,1,4,0,0.0,0.0,42.0,10
504,25.0,4,13.0,4,12,0,4,0,0.0,0.0,40.0,39
505,24.0,4,13.0,4,4,0,2,1,0.0,0.0,40.0,39
506,19.0,4,10.0,4,11,3,4,1,0.0,0.0,8.0,39
507,43.0,4,10.0,2,4,4,4,1,0.0,0.0,40.0,39
508,47.0,2,9.0,5,1,1,2,0,0.0,0.0,40.0,39
509,39.0,4,9.0,0,8,1,4,0,0.0,0.0,40.0,39
510,49.0,4,11.0,3,6,1,4,1,0.0,1380.0,42.0,39
511,53.0,0,3.0,6,0,1,2,0,0.0,0.0,30.0,39
512,32.0,4,11.0,4,3,0,4,1,0.0,0.0,45.0,39
513,34.0,4,10.0,2,10,4,4,1,0.0,0.0,50.0,39
514,28.0,4,9.0,0,3,0,4,1,0.0,0.0,45.0,39
515,57.0,0,11.0,6,0,1,4,0,0.0,0.0,38.0,39
516,25.0,4,10.0,4,1,0,0,0,0.0,0.0,20.0,39
517,20.0,0,10.0,4,0,3,4,1,0.0,0.0,24.0,39
518,21.0,0,10.0,4,0,1,4,0,0.0,0.0,35.0,39
519,34.0,4,13.0,2,10,4,4,1,0.0,0.0,50.0,39
520,38.0,5,13.0,2,4,4,4,1,15024.0,0.0,80.0,39
521,50.0,4,9.0,2,4,4,4,1,7688.0,0.0,50.0,39
522,24.0,2,10.0,0,6,0,2,1,0.0,0.0,50.0,39
523,37.0,2,10.0,2,13,4,4,1,0.0,0.0,45.0,39
524,44.0,4,10.0,0,7,1,4,1,0.0,0.0,58.0,39
525,28.0,4,10.0,2,12,5,4,0,0.0,0.0,40.0,39
526,42.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
527,74.0,4,10.0,0,1,0,4,0,0.0,0.0,9.0,39
528,38.0,6,9.0,2,3,4,4,1,0.0,0.0,50.0,39
529,44.0,6,14.0,2,10,4,4,1,0.0,0.0,40.0,39
530,44.0,4,7.0,0,7,1,3,0,0.0,0.0,46.0,33
531,26.0,4,9.0,4,7,0,4,1,0.0,0.0,40.0,39
532,36.0,4,9.0,2,8,4,2,1,0.0,0.0,40.0,39
533,41.0,4,12.0,2,4,5,4,0,0.0,0.0,50.0,39
534,67.0,4,15.0,2,10,4,4,1,20051.0,0.0,48.0,39
535,39.0,2,8.0,2,13,4,4,1,0.0,0.0,50.0,39
536,57.0,4,2.0,6,9,0,2,0,0.0,0.0,30.0,39
537,29.0,4,11.0,5,3,0,4,1,0.0,0.0,40.0,39
538,31.0,5,13.0,4,5,0,4,0,0.0,0.0,45.0,39
539,34.0,0,9.0,4,0,1,2,0,0.0,0.0,40.0,39
540,44.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
541,29.0,4,16.0,4,10,3,4,1,0.0,0.0,40.0,39
542,30.0,4,10.0,4,6,1,4,0,0.0,0.0,40.0,39
543,27.0,4,9.0,4,14,0,4,1,0.0,0.0,40.0,39
544,27.0,4,10.0,2,12,4,4,1,0.0,0.0,50.0,39
545,32.0,4,9.0,4,6,0,4,0,0.0,0.0,45.0,39
546,58.0,4,6.0,2,8,5,4,0,0.0,0.0,8.0,39
547,35.0,2,10.0,2,11,4,4,1,0.0,0.0,40.0,39
548,21.0,4,9.0,4,6,3,4,1,0.0,0.0,36.0,39
549,28.0,4,10.0,4,3,1,4,1,0.0,0.0,40.0,39
550,46.0,6,10.0,0,4,0,4,1,0.0,0.0,50.0,39
551,36.0,6,9.0,5,8,1,4,0,0.0,0.0,40.0,39
552,72.0,4,7.0,6,1,1,4,0,0.0,0.0,40.0,39
553,35.0,4,9.0,2,7,5,2,0,0.0,0.0,40.0,39
554,33.0,1,11.0,0,3,1,2,0,0.0,0.0,40.0,39
555,69.0,4,7.0,4,7,0,4,0,0.0,0.0,40.0,39
556,35.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
557,31.0,4,9.0,5,1,1,4,0,0.0,0.0,20.0,0
558,34.0,4,9.0,2,13,5,4,0,0.0,0.0,32.0,39
559,30.0,4,7.0,2,8,4,4,1,0.0,0.0,40.0,26
560,28.0,4,13.0,4,14,0,4,1,0.0,0.0,55.0,39
561,54.0,4,13.0,2,12,4,4,1,0.0,0.0,35.0,39
562,47.0,4,10.0,2,10,4,4,1,0.0,0.0,50.0,39
563,24.0,4,9.0,4,6,1,2,0,0.0,0.0,40.0,39
564,52.0,6,13.0,2,10,4,4,1,0.0,0.0,60.0,39
565,20.0,4,9.0,4,6,3,0,1,0.0,0.0,48.0,39
566,43.0,5,14.0,2,4,4,4,1,5013.0,0.0,45.0,39
567,45.0,4,4.0,5,8,1,4,0,0.0,0.0,40.0,26
568,29.0,6,9.0,5,3,0,4,1,0.0,0.0,35.0,39
569,47.0,4,14.0,0,4,1,4,1,0.0,0.0,42.0,39
570,24.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
571,51.0,4,9.0,2,10,4,4,1,0.0,0.0,40.0,39
572,17.0,4,7.0,4,12,3,4,1,0.0,0.0,12.0,39
573,37.0,4,11.0,2,3,4,4,1,0.0,1977.0,40.0,39
574,27.0,4,16.0,4,10,0,4,0,0.0,0.0,70.0,39
575,29.0,4,13.0,2,4,5,4,1,0.0,0.0,40.0,39
576,18.0,0,8.0,4,0,3,4,1,0.0,0.0,25.0,39
577,36.0,6,12.0,0,12,1,4,0,0.0,0.0,35.0,39
578,58.0,2,13.0,4,10,0,4,0,0.0,0.0,40.0,39
579,26.0,6,10.0,2,3,4,4,1,0.0,0.0,45.0,39
580,65.0,0,10.0,2,0,4,4,1,0.0,0.0,30.0,39
581,57.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
582,59.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
583,27.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
584,31.0,6,13.0,4,13,0,4,1,0.0,0.0,40.0,39
585,21.0,4,10.0,4,12,3,4,0,0.0,0.0,24.0,39
586,29.0,4,10.0,4,1,0,4,1,0.0,0.0,60.0,39
587,18.0,4,7.0,4,8,3,4,1,0.0,0.0,40.0,39
588,52.0,4,6.0,2,3,4,4,1,0.0,1887.0,47.0,39
589,57.0,5,13.0,0,10,0,4,1,0.0,0.0,80.0,39
590,42.0,0,9.0,2,0,4,4,1,0.0,0.0,40.0,39
591,55.0,0,9.0,2,0,5,1,0,0.0,0.0,40.0,39
592,60.0,4,4.0,4,14,0,4,1,0.0,0.0,48.0,39
593,31.0,4,13.0,2,10,4,4,1,7688.0,0.0,40.0,2
594,23.0,4,13.0,4,1,3,4,0,0.0,0.0,40.0,39
595,27.0,4,9.0,4,12,3,4,1,0.0,0.0,40.0,39
596,23.0,0,10.0,4,0,1,0,0,0.0,0.0,25.0,39
597,42.0,6,15.0,2,10,4,4,1,0.0,1902.0,50.0,39
598,25.0,4,10.0,4,13,0,4,1,2174.0,0.0,40.0,39
599,49.0,4,13.0,4,10,0,4,0,0.0,0.0,45.0,39
600,32.0,4,13.0,4,13,0,4,1,0.0,0.0,40.0,39
601,19.0,4,10.0,4,1,3,4,1,0.0,0.0,28.0,39
602,60.0,4,4.0,0,8,0,4,0,0.0,0.0,40.0,39
603,42.0,2,5.0,2,8,4,4,1,0.0,0.0,40.0,39
604,35.0,6,12.0,4,5,0,4,1,0.0,0.0,40.0,39
605,48.0,4,9.0,4,1,1,2,0,0.0,0.0,37.0,39
606,51.0,4,14.0,2,3,4,4,1,0.0,0.0,40.0,39
607,29.0,4,9.0,4,3,0,0,1,0.0,0.0,40.0,39
608,36.0,2,9.0,5,4,0,2,1,0.0,0.0,40.0,39
609,17.0,4,6.0,4,8,3,4,0,0.0,0.0,21.0,39
610,52.0,4,14.0,0,10,0,4,0,6849.0,0.0,60.0,39
611,24.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
612,24.0,4,9.0,2,6,4,4,1,0.0,0.0,50.0,39
613,26.0,2,13.0,4,10,3,4,1,1055.0,0.0,40.0,39
614,27.0,4,13.0,4,8,3,4,0,0.0,0.0,20.0,39
615,39.0,4,9.0,4,6,3,4,1,0.0,0.0,60.0,39
616,30.0,4,9.0,2,14,4,2,1,0.0,0.0,45.0,39
617,50.0,6,9.0,2,4,4,4,1,0.0,0.0,32.0,39
618,52.0,5,13.0,2,12,4,4,1,0.0,0.0,55.0,39
619,46.0,4,15.0,2,10,4,4,1,15024.0,0.0,45.0,39
620,23.0,4,13.0,4,12,3,4,0,0.0,0.0,20.0,39
621,45.0,4,7.0,6,8,0,2,0,0.0,0.0,20.0,39
622,65.0,4,5.0,6,9,1,2,0,0.0,0.0,24.0,39
623,29.0,4,11.0,2,14,4,4,1,0.0,0.0,55.0,39
624,47.0,4,5.0,3,6,1,4,1,0.0,0.0,40.0,8
625,30.0,4,9.0,4,5,3,2,1,0.0,0.0,60.0,39
626,34.0,4,9.0,2,12,4,4,1,0.0,0.0,45.0,39
627,38.0,6,9.0,2,12,4,4,1,0.0,0.0,64.0,39
628,33.0,4,10.0,2,4,4,4,1,0.0,0.0,40.0,39
629,49.0,4,13.0,2,12,4,4,1,0.0,0.0,26.0,39
630,47.0,6,10.0,4,8,1,2,0,0.0,0.0,40.0,39
631,49.0,2,6.0,5,8,1,2,0,0.0,0.0,40.0,39
632,43.0,4,10.0,2,3,4,4,1,15024.0,0.0,60.0,39
633,30.0,4,13.0,2,1,5,2,0,0.0,0.0,40.0,39
634,58.0,6,9.0,2,3,4,4,1,0.0,0.0,60.0,39
635,19.0,4,9.0,4,8,3,4,0,0.0,0.0,14.0,39
636,21.0,4,13.0,4,6,0,4,1,0.0,0.0,40.0,39
637,33.0,4,13.0,2,4,4,4,1,15024.0,0.0,60.0,39
638,47.0,5,3.0,2,14,4,4,1,0.0,0.0,50.0,5
639,52.0,6,16.0,2,10,4,4,1,0.0,0.0,60.0,39
640,26.0,4,9.0,0,3,0,4,1,0.0,0.0,55.0,39
641,60.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
642,21.0,4,10.0,4,6,3,4,1,0.0,0.0,40.0,39
643,36.0,4,10.0,2,12,4,4,1,5178.0,0.0,50.0,39
644,31.0,4,10.0,2,3,4,4,1,0.0,0.0,45.0,39
645,50.0,5,16.0,5,10,0,4,1,0.0,0.0,40.0,39
646,31.0,2,9.0,0,1,1,4,0,0.0,0.0,40.0,39
647,71.0,4,9.0,2,3,4,4,1,0.0,0.0,15.0,39
648,58.0,0,9.0,2,0,4,4,1,0.0,0.0,50.0,39
649,30.0,7,13.0,2,13,4,4,1,0.0,0.0,40.0,39
650,20.0,4,10.0,4,8,3,4,1,0.0,0.0,20.0,39
651,24.0,4,9.0,4,4,2,4,1,4101.0,0.0,50.0,39
652,35.0,4,16.0,2,10,4,1,1,0.0,0.0,40.0,36
653,38.0,7,10.0,5,4,0,4,0,0.0,0.0,45.0,39
654,27.0,4,9.0,4,7,3,4,0,0.0,0.0,32.0,39
655,29.0,7,10.0,4,1,1,1,0,0.0,0.0,40.0,30
656,70.0,0,5.0,6,0,1,4,0,1111.0,0.0,15.0,39
657,34.0,4,9.0,2,3,4,4,1,0.0,0.0,45.0,39
658,44.0,4,4.0,2,3,4,4,1,0.0,0.0,35.0,39
659,43.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
660,44.0,6,8.0,2,6,4,2,1,0.0,0.0,40.0,39
661,35.0,4,14.0,4,12,0,4,1,0.0,0.0,60.0,39
662,27.0,4,10.0,4,10,0,4,1,0.0,0.0,40.0,39
663,43.0,2,14.0,4,10,0,4,1,0.0,0.0,38.0,39
664,20.0,4,10.0,4,12,0,4,0,0.0,0.0,25.0,39
665,42.0,4,12.0,0,10,1,4,0,8614.0,0.0,40.0,39
666,27.0,7,10.0,2,14,4,4,1,3411.0,0.0,40.0,39
667,42.0,4,9.0,2,3,4,2,1,0.0,0.0,40.0,39
668,20.0,0,7.0,3,0,3,1,0,0.0,1762.0,40.0,35
669,24.0,4,5.0,4,7,0,4,1,0.0,1721.0,40.0,39
670,48.0,1,10.0,0,4,0,4,1,0.0,0.0,40.0,39
671,17.0,0,7.0,4,0,3,4,0,0.0,0.0,20.0,39
672,17.0,6,7.0,4,5,3,4,1,0.0,0.0,10.0,39
673,33.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
674,50.0,5,9.0,2,12,4,4,1,0.0,0.0,50.0,39
675,22.0,4,9.0,4,12,3,4,0,2597.0,0.0,40.0,39
676,17.0,4,8.0,4,8,3,4,1,0.0,0.0,16.0,39
677,32.0,4,10.0,2,1,4,4,1,0.0,0.0,40.0,26
678,31.0,4,9.0,4,3,0,4,1,0.0,0.0,45.0,39
679,58.0,6,9.0,6,4,0,4,1,0.0,0.0,50.0,39
680,29.0,2,9.0,4,11,3,4,1,0.0,0.0,48.0,39
681,37.0,4,11.0,2,3,4,4,1,0.0,0.0,40.0,32
682,34.0,6,9.0,2,3,4,4,1,0.0,0.0,40.0,39
683,23.0,2,10.0,5,4,1,2,1,0.0,0.0,40.0,39
684,18.0,7,7.0,4,1,3,4,0,0.0,0.0,5.0,39
685,34.0,4,9.0,0,4,0,4,0,0.0,0.0,40.0,39
686,66.0,0,4.0,4,0,0,4,1,0.0,0.0,4.0,39
687,45.0,2,13.0,2,10,5,4,0,0.0,0.0,55.0,39
688,41.0,4,14.0,4,4,0,4,1,0.0,0.0,35.0,6
689,26.0,4,9.0,4,8,2,4,1,0.0,0.0,30.0,39
690,54.0,2,10.0,2,5,4,4,1,0.0,0.0,40.0,39
691,24.0,4,10.0,4,7,3,2,0,0.0,0.0,45.0,39
692,42.0,4,10.0,2,10,4,4,1,0.0,0.0,50.0,39
693,20.0,4,10.0,4,10,3,4,1,0.0,0.0,20.0,39
694,23.0,7,13.0,4,13,0,4,0,0.0,0.0,20.0,39
695,25.0,0,12.0,4,0,2,4,1,0.0,0.0,45.0,39
696,35.0,4,14.0,4,10,0,4,1,0.0,0.0,60.0,39
697,31.0,4,14.0,2,13,4,4,1,0.0,1902.0,40.0,39
698,30.0,4,13.0,4,10,3,4,0,0.0,0.0,40.0,31
699,19.0,4,9.0,4,12,3,4,0,0.0,0.0,20.0,39
700,36.0,2,13.0,4,10,0,4,1,0.0,0.0,50.0,39
701,31.0,4,13.0,6,12,1,4,0,0.0,1380.0,40.0,5
702,21.0,4,10.0,4,6,3,4,1,0.0,0.0,30.0,39
703,31.0,6,10.0,2,3,4,4,1,0.0,0.0,40.0,39
704,46.0,4,16.0,0,10,1,4,0,25236.0,0.0,65.0,39
705,44.0,4,13.0,0,4,3,4,0,0.0,0.0,50.0,39
706,40.0,4,8.0,2,8,4,2,1,0.0,0.0,40.0,23
707,45.0,4,10.0,4,12,0,2,1,0.0,0.0,40.0,39
708,60.0,4,9.0,2,3,4,4,1,0.0,0.0,35.0,39
709,18.0,4,7.0,4,8,2,4,1,0.0,0.0,25.0,39
710,28.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
711,36.0,4,10.0,0,1,1,2,0,0.0,0.0,40.0,39
712,36.0,4,13.0,5,10,0,4,1,0.0,0.0,40.0,0
713,40.0,4,11.0,2,13,4,4,1,4386.0,0.0,40.0,39
714,36.0,2,13.0,0,1,1,4,0,0.0,0.0,35.0,16
715,31.0,4,9.0,5,8,1,2,0,0.0,0.0,40.0,39
716,33.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
717,19.0,7,9.0,4,13,3,4,0,0.0,0.0,40.0,39
718,22.0,4,10.0,4,12,3,4,0,0.0,0.0,15.0,39
719,34.0,4,13.0,2,4,4,4,1,0.0,0.0,45.0,39
720,33.0,4,9.0,4,8,0,4,1,0.0,0.0,40.0,39
721,41.0,4,9.0,2,3,4,4,1,0.0,2051.0,60.0,39
722,29.0,4,13.0,4,10,0,4,1,4650.0,0.0,40.0,39
723,50.0,2,9.0,2,4,4,4,1,0.0,0.0,42.0,39
724,42.0,4,13.0,2,4,4,4,1,7298.0,0.0,45.0,39
725,43.0,4,13.0,4,10,0,4,1,0.0,0.0,40.0,0
726,44.0,4,9.0,2,12,5,4,0,0.0,0.0,40.0,39
727,20.0,4,10.0,4,8,0,4,0,0.0,0.0,20.0,39
728,31.0,4,9.0,2,8,4,4,1,0.0,0.0,40.0,26
729,65.0,6,7.0,2,4,4,4,1,9386.0,0.0,59.0,0
730,23.0,4,10.0,4,8,0,4,0,0.0,0.0,24.0,39
731,55.0,4,10.0,0,1,0,1,0,0.0,0.0,40.0,39
732,26.0,4,11.0,2,1,4,4,1,0.0,2377.0,45.0,39
733,25.0,4,11.0,4,8,3,4,0,0.0,0.0,15.0,39
734,45.0,0,10.0,2,0,5,2,0,0.0,0.0,40.0,39
735,35.0,4,10.0,2,3,4,4,1,2407.0,0.0,40.0,39
736,36.0,4,10.0,4,12,0,2,0,0.0,0.0,36.0,39
737,43.0,7,13.0,2,10,4,4,1,0.0,0.0,50.0,39
738,56.0,4,9.0,6,8,1,2,0,594.0,0.0,20.0,39
739,42.0,4,13.0,2,13,4,4,1,0.0,0.0,40.0,39
740,19.0,4,10.0,4,8,2,4,0,0.0,0.0,25.0,39
741,55.0,6,9.0,2,14,4,4,1,0.0,0.0,72.0,39
742,42.0,4,14.0,4,4,0,4,0,14084.0,0.0,50.0,39
743,26.0,4,11.0,4,13,3,4,1,0.0,0.0,40.0,39
744,17.0,4,8.0,4,6,3,4,1,0.0,0.0,20.0,39
745,42.0,2,13.0,2,10,5,4,0,0.0,0.0,40.0,39
746,55.0,4,9.0,2,14,4,4,1,7688.0,0.0,40.0,39
747,32.0,4,10.0,4,1,3,2,0,0.0,0.0,40.0,39
748,29.0,4,7.0,4,3,3,2,1,0.0,0.0,40.0,14
749,46.0,7,13.0,2,10,4,4,1,0.0,0.0,37.0,39
750,29.0,7,13.0,2,4,4,4,1,7688.0,0.0,40.0,39
751,22.0,4,13.0,4,10,1,4,1,0.0,0.0,20.0,39
752,58.0,6,6.0,2,3,4,4,1,0.0,0.0,40.0,39
753,23.0,4,9.0,4,14,1,4,1,0.0,0.0,50.0,39
754,39.0,4,9.0,4,6,0,4,1,0.0,0.0,40.0,39
755,27.0,4,11.0,4,3,3,4,1,0.0,0.0,38.0,39
756,54.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
757,33.0,2,13.0,4,10,0,4,0,0.0,0.0,45.0,39
758,46.0,1,9.0,2,1,5,4,0,0.0,0.0,40.0,39
759,37.0,4,9.0,4,5,0,2,1,0.0,0.0,40.0,39
760,36.0,4,9.0,4,8,0,4,0,0.0,0.0,18.0,39
761,59.0,2,9.0,2,1,5,4,0,0.0,0.0,38.0,39
762,34.0,2,9.0,0,11,1,4,1,0.0,0.0,40.0,32
763,53.0,5,16.0,2,4,4,4,1,0.0,0.0,70.0,39
764,51.0,4,13.0,4,12,0,4,1,0.0,0.0,55.0,39
765,32.0,4,6.0,5,8,1,4,0,0.0,0.0,42.0,39
766,31.0,7,10.0,3,8,2,4,1,0.0,0.0,40.0,39
767,22.0,4,10.0,2,12,5,4,0,0.0,0.0,30.0,11
768,47.0,6,13.0,0,12,0,4,0,0.0,0.0,50.0,39
